Tx;Time;Msg Type;Amount;Amount / 100;Asset;ToAddress;Administrator;FromAddress;;Asset;;;;;Total Tx
8C731552D2C9F0D43E3505FD04977711471C2A7019AFC26FAC52E2CE4CC7ECD5;2022-02-09T21:11:59.741Z;/provenance.marker.v1.MsgWithdrawRequest;72000;720;cfigureomni;pb1gq2hr0s28qtdpwehgvcegt6zc4mvv9thcajcdf;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
B8A728E1BBCFCD3C9C5FE93444006C1074BAFBBA5DDE6D08A6F0C56D98891644;2022-02-09T21:05:11.812Z;/provenance.marker.v1.MsgWithdrawRequest;68312;683,12;cfigurepayomni;pb17xmrdm8ra4hfsvf6v2ffj2sn4l67h2jf486cvy;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
D3684F20C83F51361523C5E947B192DA6F6D90A5294360803991364F44FE4F54;2022-02-09T20:52:32.268Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.5gclincw3imxu2raruxglj;pb1n0e7l53e2f35a4k374u8aha8zujjfk5d4j5py0;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
77289656E83290797823B5EA2524F275F9C92DBEF74E4D806C9744DDDB1C2E6D;2022-02-09T17:33:53.884Z;/provenance.marker.v1.MsgWithdrawRequest;1000;10;cfigurepayomni;pb1pgmc06e049qkg0z65du3say2nr2yp6520nwj7p;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
8A976D3114AF6787708415E8ED592A83E9A362D6A0A17F743687AD762707E6E1;2022-02-09T17:05:36.309Z;/provenance.marker.v1.MsgWithdrawRequest;2500;25;cfigurepayomni;pb10qs0f4ecf2dvwf3twv8jrse2s98kf7kma2s59y;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
F6B27C0307631A01945987D6D894527C13DDF80C181A3A37BBFC417D07B80E64;2022-02-09T17:05:17.156Z;/provenance.marker.v1.MsgWithdrawRequest;28598;285,98;cfigurepayomni;pb179235hu0ur4m3l7e2xhzyf70964vhmc2wutfef;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
374C8C99D8785AA206248C078FD38550315FF534EDA5965B54CC346D8357FE72;2022-02-09T16:57:22.399Z;/provenance.marker.v1.MsgWithdrawRequest;875000;8750;cfigureomni;pb14pw2aas75y5dclxt75dhznnfjryr2als90svrh;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
463BB6B16595A0FE6887B2FD2B3583EA8403F2F56E8E28C11446845595C89E97;2022-02-10T03:25:26.104Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.6fdovx4yi9qh7siwvnzevt;pb1vdgxyuwyqcvww2vhgdwnvwawsh0ju80q00sqva;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
A921BAF7B2CDC79C2FC627215B6E51B1DA52EDFCB3A4AA745D0635889CC30AB7;2022-02-09T17:05:11.681Z;/provenance.marker.v1.MsgWithdrawRequest;5000;50;cfigurepayomni;pb1yf2d6cpry7r3t70g3g9llz9a4ggy6tj43f0z99;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
19BCE8D1F4FF78A9E5A661481D6291D2E0433B89B72D36458428CF500521779E;2022-02-09T16:56:56.330Z;/provenance.marker.v1.MsgWithdrawRequest;50059;500,59;cfigureomni;pb1qkdc67mjm48w3p3h9s05nug0kejg4l62vnzyns;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
AE173C55B9C8201AF43DA6103F0EF817726FBF716DABDD6F8DF3CC550E395051;2022-02-09T16:55:07.112Z;/provenance.marker.v1.MsgWithdrawRequest;625000;6250;cfigureomni;pb1ldn4gy9xhttc7w00qjdk3dalq83cvdr3j5kce7;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
BA3894F767C06682000F91774488236E67551B76892EDF96F3B3AEBEF3BFB4C4;2022-02-09T14:13:21.349Z;/provenance.marker.v1.MsgWithdrawRequest;455;4,55;cfigurepaydebt;pb17283kngcylh66da9mq077sfcd7sfel075gp7tw;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
BA3894F767C06682000F91774488236E67551B76892EDF96F3B3AEBEF3BFB4C4;2022-02-09T14:13:21.349Z;/cosmos.bank.v1beta1.MsgSend;455;4,55;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
BA3894F767C06682000F91774488236E67551B76892EDF96F3B3AEBEF3BFB4C4;2022-02-09T14:13:21.349Z;/cosmos.bank.v1beta1.MsgSend;31;0,31;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb17283kngcylh66da9mq077sfcd7sfel075gp7tw;;;;;;;
B068E3A509AD76D57D229711444F0BFA191038BB77E2E923792B195D8962A290;2022-02-09T15:25:02.318Z;/provenance.marker.v1.MsgWithdrawRequest;2500000;25000;cfigureomni;pb128fzvu8lgh92k7wywfnk5m4zx0feljh5czw9rq;pb1jja69p6734r9pa92fn3se7f5w28254v4yhhaec;undefined;;;;;;;
FF02789B0B9672675C238DA81347F0A498166C9D99AD1291825AAD65DB313D8C;2022-02-09T11:51:51.628Z;/provenance.marker.v1.MsgWithdrawRequest;1500000000;15000000;cfigurelendingomni;pb13dfvqt7zyp69z3el72qsu6z3f0egh9xfng9jvt;pb1vm73d2qtvs86e2dguxt40tjzhv37r36h40wtqg;undefined;;;;;;;
6F65B8C64359F63906BBA417736B0B0C7B9B9873A5467A673F05D85A292548E2;2022-02-09T12:01:55.100Z;/provenance.marker.v1.MsgWithdrawRequest;2500000;25000;cfigureomni;pb10ysql2u6hpmvdadnzgwqc5dure4zzzg85r7egt;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
E6839E94D82FFBC4466720DC2A8F149BC119A68222CCE2FD67C01F2E53C91424;2022-02-09T19:37:55.862Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.3dhdwd31bqdqquwrmjbhsi;pb1n0e7l53e2f35a4k374u8aha8zujjfk5d4j5py0;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
CCBD03A74050E59B9EFAABC2F44DE798908F0B0FB9B119FE2190ADE41AD2C2A8;2022-02-09T11:11:50.605Z;/provenance.marker.v1.MsgWithdrawRequest;300000;3000;cfigureomni;pb1fvchs3csfgqjd60gnyhvsc0lfm2tua3pwzj8aq;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
B8447B995F2ED034556DDD641F6B6BE3CE756CB32F1D6DA84C50F0DE9AFC6342;2022-02-09T11:05:46.028Z;/provenance.marker.v1.MsgWithdrawRequest;15;0,15;cfigurepayomni;pb1xv4rd44xsvs4df53rfeph4t3c9mw3snncawa4k;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
3731BFA173E8BA8BE86610E349F94E5F0C4C2172E82BA618E3CE04879DAFC3C6;2022-02-09T11:05:28.348Z;/provenance.marker.v1.MsgWithdrawRequest;25;0,25;cfigurepayomni;pb1xv4rd44xsvs4df53rfeph4t3c9mw3snncawa4k;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
13E0AEECB61676511498B661E25D7CD03F090DA21390AFD94B1F79A669A7F300;2022-02-09T11:05:15.738Z;/provenance.marker.v1.MsgWithdrawRequest;421;4,21;cfigurepayomni;pb1pg9et5dwen6naz3sxw2xe0vj3wnct98zqmyp9t;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
0B0198288AB7B71ED1148DD57D1732F15D3CB02971199CEF672F26083540AF22;2022-02-09T02:31:45.419Z;/provenance.marker.v1.MsgWithdrawRequest;5000;50;cfigurepayomni;pb17rysa24f9u343um0tm9r2qkxyfap6ed6gywyhz;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
1574F201098CE709067392A8875EC7DEC203BEC79CC3DFE666818007954E0300;2022-02-09T02:59:00.721Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.securitization.contribution.1rmgwlkenatweeerbtfwob;pb1fzte9yhk58mq244l30vp4e62rtrrpf2td059p5;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
B423B75BFD8CD67CC4E482296054AB3D62EC827B2022D203225EDC57B8B9CEE4;2022-02-09T02:31:25.357Z;/provenance.marker.v1.MsgWithdrawRequest;5000;50;cfigurepayomni;pb12xa8um224c4q8s6ymdy8qpvahceazrmejfe4vp;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
02EDEEC28C55D7F4C68ADC4F34F379C434CD4B68C646480F874A9D3F62F54F16;2022-02-09T02:31:18.265Z;/provenance.marker.v1.MsgWithdrawRequest;50000;500;cfigurepayomni;pb1yw690h3wqqgd7c6nd5y320ggqk6lmupz7r284x;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
18F8EDC94C6ED7DAFDFE242C644B95A78E3A67DE168D72268DE093F6905FF001;2022-02-09T02:30:49.774Z;/provenance.marker.v1.MsgWithdrawRequest;2080;20,8;cfigurepayomni;pb17hue2dz2ntxszwnulsrep9v8l9fjlpx4tggz7e;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
617A03F38197D34E33D0D67447242A4AF7089EECF54187F475145334FF6EAE00;2022-02-09T02:30:59.555Z;/provenance.marker.v1.MsgWithdrawRequest;50000;500;cfigurepayomni;pb17am5v53ksyph05thwpnsj2cuekppvmfec6ffv7;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
84772821D2F80EA80B853481344C4A4549B8B908889D98B1DB19424ACCE49D11;2022-02-09T02:30:37.708Z;/provenance.marker.v1.MsgWithdrawRequest;50000;500;cfigurepayomni;pb1kwvla28g58qhdn5l0wl04hgfv9c43n8n08m9vf;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
932A7214A0AEFB02AD3EDD00E764845793B2B068A67D2AB984294F6219407BF1;2022-02-09T02:30:18.121Z;/provenance.marker.v1.MsgWithdrawRequest;11809;118,09;cfigurepayomni;pb1c2r05xrjqr0tvksle9c6pz92jn3w04lvkgrdjl;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
590DD080710D389317CB0B04826944B74DA35F6FE9072CB664EBEA723801353A;2022-02-08T23:56:51.876Z;/provenance.marker.v1.MsgWithdrawRequest;17990475;179904,75;chomebridgeomni;pb1jlkx797ys6h9dadtlehgapp5lpzne89c2rprs3;pb1lp3xr3uezqu5hnrl6ws04jhuzlmxrw2g3wumnf;undefined;;;;;;;
BADED01B19A021F8D59FD3D0D9E8214C9A8E791C3970ECA91ABCB289B06017B0;2022-02-09T02:30:11.068Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;cfigurepayomni;pb1tm7zam89x0y7ahmnu22n36e0z3rf6j0acvh4gk;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
55FB0156237AE53AD4EE1DA09EC5924D5732616D3359AA895A799CF156BE7346;2022-02-08T23:54:19.937Z;/provenance.marker.v1.MsgWithdrawRequest;600000000;6000000;cfigurelendingomni;pb13dfvqt7zyp69z3el72qsu6z3f0egh9xfng9jvt;pb1vm73d2qtvs86e2dguxt40tjzhv37r36h40wtqg;undefined;;;;;;;
E3E1EAE1D05A61552952E28E136B8B93B597FDD6D351A98537B5DF1E21804AB0;2022-02-09T18:22:25.182Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.hdnvyx6a3txovcbockvt5;pb10yc7pqdk8fn65mfma87cgcxylx9el0zmcz876k;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
E12DF14D4A8981EC2A4BE41BDD70CEF639C368E0145E261EB5C4CADD613DBFE7;2022-02-08T21:05:11.601Z;/provenance.marker.v1.MsgWithdrawRequest;206;2,06;cfigurepayomni;pb1h5svfpv5wzzgcayuazmfr6v5dtmq93a2ecvzhq;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
F8B793D6453678894A2E5D1CED741DCB28657CAFA24C01D19DDF486B37AACE9E;2022-02-08T20:02:59.345Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.5yz9poz9yauo8vthpvuim4;pb10yc7pqdk8fn65mfma87cgcxylx9el0zmcz876k;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
791262B584417CC4B64A7FE5615F5F35D707901CB469344FC65A9CD5D99D8154;2022-02-08T19:10:24.074Z;/provenance.marker.v1.MsgWithdrawRequest;2500000;25000;cfigureomni;pb18peemdnh37qe2jekezggk65st9k2rwhjvp9tl0;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
3047C1E80841CA8D0678FA722D8C16142DC53FEE94044583F6D8EE5DA1DC1DCD;2022-02-08T17:05:45.872Z;/provenance.marker.v1.MsgWithdrawRequest;2099;20,99;cfigurepayomni;pb1r925dld20pm23wgk77re34elzwhycag2u2wh09;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
BCB3A316185BFDE6595000011A81C6930FDFC974A1A67A4D092410DE75D6220E;2022-02-08T19:09:14.454Z;/provenance.marker.v1.MsgWithdrawRequest;2500000;25000;cfigureomni;pb16k2wze78mmvqycjca9xsrnmg75nyvd7vxu08yw;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
056760D1812398D222B6C7BC4860E7C503216EF313F8E20AF0D59B0E171E0826;2022-02-08T17:05:39.740Z;/provenance.marker.v1.MsgWithdrawRequest;55600;556;cfigurepayomni;pb1ue20r2z6dctv4eg2j4yult7wy39glsnrevm6xa;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
8B0219F8DEC7B298CE01E79D8C921F436A4750E45F6F51F94F61DD6931642F95;2022-02-08T17:05:17.428Z;/provenance.marker.v1.MsgWithdrawRequest;16080;160,8;cfigurepayomni;pb1nr8kdhkw79jswz7w5052u4cl2jr7npuzvtfn40;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
EE20A23BBE52AEFFFD43E7B658DC71A2D8A60D75CF250FEA7293D296114A2238;2022-02-08T16:31:07.936Z;/provenance.marker.v1.MsgWithdrawRequest;20000;200;cfigureomni;pb1nkl65qz3uan4aakecurk2xzrfu2guy99gtkh7h;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
CDFD9B1AF044C0E04A5A98C5649ABBCBB77E89F96A365EF3E89B5823DD076EC5;2022-02-08T17:05:10.463Z;/provenance.marker.v1.MsgWithdrawRequest;5000;50;cfigurepayomni;pb1q7mu50wme8p3vh22c7d9wc9ehjjf36tvytsa49;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
C69399C2374831BD8556E4E682D6B456601F6E53645839641F25437606F17802;2022-02-08T15:46:53.071Z;/provenance.marker.v1.MsgWithdrawRequest;100000;1000;cfigureomni;pb1xhcseee5w4kvayygltakhemtrwmac5dvcmh0z6;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
FEA867A281102617AC46011986ECF19A6C14C750A1AB1EE3D2DBF50A6F9EA03F;2022-02-09T19:13:12.094Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.1jxzpcc3xku9nfbo9jyxlp;pb10yc7pqdk8fn65mfma87cgcxylx9el0zmcz876k;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
29E41083BB2660BC3FD20D705D05769D239E9A996DAC866CC43DBA84EA9BFEAD;2022-02-08T16:22:22.708Z;/provenance.marker.v1.MsgWithdrawRequest;625000;6250;cfigureomni;pb1ks2vykk2wk3nl30jjxj2puerj6xntcezkdq5km;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
5819DFC961A7D0B2A9949905637C5D70C2E5A2C1DCD188D890987B5B36D771CF;2022-02-08T21:30:37.328Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.6yuo3tjwwoowfozzg4frwm;pb10yc7pqdk8fn65mfma87cgcxylx9el0zmcz876k;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
DBA51850352EB0E945DC245319888FA9F528341B666D88C02A9882F8374ABB29;2022-02-08T14:39:52.928Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.28zbqqy5atsrczolfvh4er;pb1tetfkkuz995rvlm347xf9n5ls7t6mufcelzhkw;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
C44621BA5139D5322469563E0E861A81A692080B2375F4C7DEF59E8A54EEEDD4;2022-02-09T04:06:27.622Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.6drdn6bvu3zgn5pbrxzdv8;pb1c8xlxhrct877d877djd4mzk5n08hdushqaudrj;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
45BF9F644904A7C7EDAFB1BCB9BFD442EEC4B70588D0332700B732485E814E2E;2022-02-08T15:27:55.241Z;/provenance.marker.v1.MsgWithdrawRequest;37;0,37;cfigurepaydebt;pb1ld9pr3fnpwl8kectjyhpy30nnvec3gpmtsgmue;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
45BF9F644904A7C7EDAFB1BCB9BFD442EEC4B70588D0332700B732485E814E2E;2022-02-08T15:27:55.241Z;/cosmos.bank.v1beta1.MsgSend;37;0,37;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
45BF9F644904A7C7EDAFB1BCB9BFD442EEC4B70588D0332700B732485E814E2E;2022-02-08T15:27:55.241Z;/cosmos.bank.v1beta1.MsgSend;213;2,13;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1ld9pr3fnpwl8kectjyhpy30nnvec3gpmtsgmue;;;;;;;
59CA3FE644C5AAD855C34C06B87353B725048E5C22CB50E1909D635ED7C4311F;2022-02-08T20:22:33.979Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.3psu71xyaltmks7qfefsjc;pb1n0e7l53e2f35a4k374u8aha8zujjfk5d4j5py0;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
CD29C4DC38FA8C92F1CCAB273E03FABEC0319AD34785FAA397917F034B638F8A;2022-02-08T11:05:22.428Z;/provenance.marker.v1.MsgWithdrawRequest;6978;69,78;cfigurepayomni;pb1fclx7t25rcd4rdllkzsu6k6fmv494ctjgj9cgv;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
F6404CDAF1DD1F4B5F046930EFFDDD41FE39226B46794173C0F59DCB4AC42D5F;2022-02-08T11:16:51.226Z;/provenance.marker.v1.MsgWithdrawRequest;350000;3500;cfigureomni;pb15y0c6d8grqk990hcnx30q7h4nhdvfsjns3qrc6;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
E8EBF19B064789B6499B9F7AC3FCEDE7346E793645E65DA5E01A3E601D3779B7;2022-02-08T05:29:53.164Z;/provenance.marker.v1.MsgWithdrawRequest;625;6,25;figure-technologies-inc.cs.stock;pb1fw75r3tv2uvhswpc9gs2urvnrp8wf64fc2q9hr;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
BFF7C2B1CC8D28458789D5D7B5FFB62BB6F1F256A5F3864519284E0755D62D51;2022-02-08T11:05:15.383Z;/provenance.marker.v1.MsgWithdrawRequest;6275;62,75;cfigurepayomni;pb1q36526tmaetecetetcgwpxh25qmwmwg464757t;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
3656F07C2C723900111ABA39197562B3C111C443098EE64DC1BF17011D86C9FD;2022-02-08T04:30:28.392Z;/provenance.marker.v1.MsgWithdrawRequest;2084;20,84;figure-technologies-inc.cs.stock;pb1yxyaef95ewcxjh7sv05pckdeps503rv8fhda2c;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
65A76E55E767E6C6018249BD9F36E65A5E8629831B7E40BD6EBE3C096555DCFA;2022-02-08T04:30:28.392Z;/provenance.marker.v1.MsgWithdrawRequest;10333;103,33;figure-technologies-inc.cs.stock;pb1e9hhtdnrtgj979l75sa650aa6gega8q7vrf2y4;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
BF6286A765AA721E5EA887978C90747349D9B865246920515E8CAEE2C7F85461;2022-02-08T04:30:21.377Z;/provenance.marker.v1.MsgWithdrawRequest;416;4,16;figure-technologies-inc.cs.stock;pb1mkqwmgksr2fyqcjlk33kllk269csw2v8sk4elc;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
9405C2CB9050225B20C53BCF191B72DC84E6493BB90A812D5096E828A3E8E7B3;2022-02-08T04:30:21.377Z;/provenance.marker.v1.MsgWithdrawRequest;4166;41,66;figure-technologies-inc.cs.stock;pb1gejsmqanaswkduqew6zc92jnt47ty0lfryp5ls;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
9E6EEDB286A012359A357E6A75706A3A174279A6AFAEFD6DED69937CAB536658;2022-02-08T04:30:08.342Z;/provenance.marker.v1.MsgWithdrawRequest;10000;100;figure-technologies-inc.cs.stock;pb1c8v2nrn2s56h583tld7knec9qha9w7njhjm792;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
C41C94F26F7391B3DD8E5F09DD5F9D692BC67546725F97FF62D1780C5C0706CB;2022-02-08T04:29:55.463Z;/provenance.marker.v1.MsgWithdrawRequest;1979;19,79;figure-technologies-inc.cs.stock;pb1vqda7a5td3jrrk0pdfc6grmwu5qp6z3wqfcphr;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
FA098B92DCDB4AF205DF242A8118178DC0E97DFEAE142D410F9F584E7BBCFA0F;2022-02-08T04:29:49.922Z;/provenance.marker.v1.MsgWithdrawRequest;521;5,21;figure-technologies-inc.cs.stock;pb1vqda7a5td3jrrk0pdfc6grmwu5qp6z3wqfcphr;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
0E955AE3E6BB4E00A55B6BE6549718E58CADFC9F66ED84F90A82F3A9C6001D52;2022-02-08T04:29:44.096Z;/provenance.marker.v1.MsgWithdrawRequest;208;2,08;figure-technologies-inc.cs.stock;pb1kwr3lhuye39v4etn7gjg2rfuujcfluwpd7e252;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
8D7183858EFB9F938DD0F0315833A8A46E41188DAA7A3FCDE918246DED7C8779;2022-02-09T04:06:16.053Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.6drdn6bvu3zgn5pbrxzdv8;pb1c8xlxhrct877d877djd4mzk5n08hdushqaudrj;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
FE694D1031272A1449B748A95BABC136119A494263903A1D7C1885F4C09A8898;2022-02-08T04:29:44.096Z;/provenance.marker.v1.MsgWithdrawRequest;50;0,5;figure-technologies-inc.cs.stock;pb16p2ecp0xdw5sqzuvr5hwannavtj6apuuj76y9u;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
9D90B8FAF48AE41C8C750128440B229E4F462A6E9F997AB924C593C34A0CB63F;2022-02-08T04:29:44.096Z;/provenance.marker.v1.MsgWithdrawRequest;312;3,12;figure-technologies-inc.cs.stock;pb1fw75r3tv2uvhswpc9gs2urvnrp8wf64fc2q9hr;pb1fmm648xf4pp97upx5068cawvdcq05zvk6a0tkf;undefined;;;;;;;
6605B39E3DD50259DFAA097F66F8B9CC2C03BE989E4FAA119BF973607498E90E;2022-02-08T03:10:03.156Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.securitization.contribution.551fhjhisizatfiyykdzcb;pb1fzte9yhk58mq244l30vp4e62rtrrpf2td059p5;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
358754841EEC7B9E8C9F029FC82A632624357285E556906433F4CCD0FDBB65E1;2022-02-08T03:10:30.148Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.securitization.contribution.5kpxb8gkh0twqne6qapjoi;pb1fzte9yhk58mq244l30vp4e62rtrrpf2td059p5;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
1A758485C27764D68FDE134BF262C49A63F093D11E8013A0B5AF5205DD1B0E52;2022-02-08T02:59:16.868Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.securitization.contribution.37sycwroyskmzq66r7he2s;pb1fzte9yhk58mq244l30vp4e62rtrrpf2td059p5;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
8A46DD9C4F0EB2D48572C51163F4A422DD41F0BBBC83897C9A0AC04C0BAFD493;2022-02-08T02:59:54.983Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.securitization.contribution.3haoowo9nrhhc7gyz6o9df;pb1fzte9yhk58mq244l30vp4e62rtrrpf2td059p5;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
3A3E089C36FD17722B2F9BCBF1AFC558A36AA9485EA00A2D8FC8C57F10228BF3;2022-02-08T02:53:19.030Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.securitization.contribution.3ayykjedprsxckynjpsjgj;pb1fzte9yhk58mq244l30vp4e62rtrrpf2td059p5;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
E9C882ABDA7919416BB17CE10F9765618D885236D5DD1700B2406EB983583FB5;2022-02-08T02:32:33.970Z;/provenance.marker.v1.MsgWithdrawRequest;816307;8163,07;cfigureomni;pb1e9hhtdnrtgj979l75sa650aa6gega8q7vrf2y4;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
184A1B9EC619423A6176A141720CAB1132449168BA8E87DD47C98FBFF05C8798;2022-02-08T02:32:13.843Z;/provenance.marker.v1.MsgWithdrawRequest;81276;812,76;cfigureomni;pb1yxyaef95ewcxjh7sv05pckdeps503rv8fhda2c;pb13p3fe2ydk7p6q9th5gl5ha4vmnz3ztpheqmkvz;undefined;;;;;;;
